age,gender,interest,Spentperclick,Clicks,Impressions,Total_Conversion
3.3579757448351746,2.9834341359503975,3.9596877313412744,1.379999995,1,9076,1
3.3579757448351746,2.9834341359503975,3.9596877313412744,1.4774999919999998,4,20941,1
2.6417524732485362,2.9834341359503975,3.161112128425807,0.0,0,3462,1
3.3579757448351746,2.9834341359503975,1.853705786776653,0.0,0,4073,1
3.3579757448351746,2.9834341359503975,3.981240049911794,0.0,0,3745,1
3.3579757448351746,2.9834341359503975,1.7142257217847767,0.0,0,830,1
2.6417524732485362,2.9834341359503975,1.996719160104987,0.0,0,2912,1
2.6417524732485362,2.9834341359503975,1.996719160104987,1.382000017,5,17167,1
3.3579757448351746,2.9834341359503975,1.5545777366064535,1.3628571369999998,7,24491,1
3.3579757448351746,2.9834341359503975,1.5545777366064535,1.330769259,13,44699,2
3.3579757448351746,2.9834341359503975,1.327318460192476,0.654999972,2,6469,1
2.6417524732485362,2.9834341359503975,2.9351464045717686,1.359999975,3,16053,1
2.6417524732485362,2.9834341359503975,2.9351464045717686,1.494166663,12,54724,1
3.3579757448351746,2.9834341359503975,1.9690714336383628,1.2200000290000002,1,4706,1
2.4922068390740257,2.9834341359503975,2.319283618959395,1.523333311,3,8316,1
2.4922068390740257,2.9834341359503975,1.5545777366064535,1.134999991,2,5794,1
2.4922068390740257,2.9834341359503975,1.996719160104987,1.0299999709999998,1,4813,1
2.4922068390740257,2.9834341359503975,3.161112128425807,1.389615398,26,85285,1
2.4922068390740257,2.9834341359503975,3.161112128425807,1.370000005,1,5839,1
2.4922068390740257,2.9834341359503975,3.8049162123965274,1.5399999619999998,1,5859,1
2.4922068390740257,2.9834341359503975,2.9351464045717686,1.440731706,41,164118,1
2.5255246708619254,2.9834341359503975,2.209694532864243,1.301666677,6,18234,1
2.5255246708619254,2.9834341359503975,1.7725641437677435,0.0,0,2755,1
2.5255246708619254,2.9834341359503975,3.981240049911794,1.425,20,73676,1
2.5255246708619254,2.9834341359503975,3.981240049911794,1.439999989,7,18421,1
2.5255246708619254,2.9834341359503975,3.9596877313412744,1.387346934,49,164754,2
2.5255246708619254,2.9834341359503975,3.161112128425807,1.639999986,1,7449,1
2.5255246708619254,2.9834341359503975,3.161112128425807,0.5299999710000001,1,6424,1
3.3579757448351746,2.736687425033085,2.209694532864243,0.0,0,2086,1
2.5255246708619254,2.736687425033085,2.9351464045717686,0.0,0,6016,1
2.5255246708619254,2.736687425033085,3.8049162123965274,1.370000005,1,6412,1
3.3579757448351746,2.9834341359503975,2.209694532864243,1.4400000569999998,1,5040,1
3.3579757448351746,2.9834341359503975,2.319283618959395,0.0,0,1772,1
3.3579757448351746,2.9834341359503975,2.319283618959395,0.0,0,1783,1
2.5255246708619254,2.736687425033085,2.6371128608923886,1.306666652,3,8200,1
2.6417524732485362,2.9834341359503975,1.853705786776653,1.301052633,38,115896,1
2.5255246708619254,2.9834341359503975,2.9351464045717686,1.230000019,1,10186,1
3.3579757448351746,2.736687425033085,2.6371128608923886,1.393333356,3,9134,2
3.3579757448351746,2.736687425033085,2.6371128608923886,1.4400000569999998,1,3385,1
2.6417524732485362,2.9834341359503975,1.9690714336383628,0.0,0,1314,1
3.3579757448351746,2.736687425033085,1.996719160104987,0.0,0,2916,1
3.3579757448351746,2.736687425033085,1.996719160104987,1.330000043,1,6142,1
3.3579757448351746,2.9834341359503975,2.6371128608923886,0.0,0,1984,1
3.3579757448351746,2.736687425033085,1.7142257217847767,1.24999996,3,9142,1
3.3579757448351746,2.736687425033085,1.7142257217847767,1.36500001,2,5475,1
3.3579757448351746,2.9834341359503975,1.996719160104987,1.160000026,2,8254,1
3.3579757448351746,2.9834341359503975,1.996719160104987,1.320000052,1,5704,1
3.3579757448351746,2.9834341359503975,2.9351464045717686,0.0,0,7301,1
3.3579757448351746,2.9834341359503975,2.9351464045717686,1.233999991,5,37873,1
3.3579757448351746,2.9834341359503975,2.9351464045717686,1.235000014,4,25267,2
3.3579757448351746,2.9834341359503975,1.7636785786392084,0.0,0,535,1
3.3579757448351746,2.736687425033085,3.9596877313412744,0.0,0,3396,1
3.3579757448351746,2.736687425033085,1.853705786776653,0.0,0,977,1
2.4922068390740257,2.9834341359503975,2.209694532864243,1.268000031,5,12318,1
3.3579757448351746,2.9834341359503975,2.862608520088835,0.860000014,1,4783,1
3.3579757448351746,2.9834341359503975,3.9596877313412744,1.350000024,1,6475,1
2.6417524732485362,2.9834341359503975,2.9351464045717686,1.353448309,29,104578,1
2.6417524732485362,2.9834341359503975,3.161112128425807,1.137272759,11,33664,1
2.4922068390740257,2.9834341359503975,2.6371128608923886,0.0,0,979,1
2.4922068390740257,2.9834341359503975,2.862608520088835,1.359999975,3,7337,1
3.3579757448351746,2.736687425033085,3.161112128425807,0.0,0,2499,1
2.4922068390740257,2.9834341359503975,3.981240049911794,1.51666673,3,11244,1
3.3579757448351746,2.736687425033085,3.8049162123965274,0.0,0,4827,1
2.5255246708619254,2.9834341359503975,3.9596877313412744,1.272857155,7,29035,2
2.5255246708619254,2.9834341359503975,1.7636785786392084,0.0,0,761,1
2.5255246708619254,2.9834341359503975,1.853705786776653,1.610000014,1,6532,1
2.4922068390740257,2.9834341359503975,3.161112128425807,1.433333397,3,11537,1
2.4922068390740257,2.9834341359503975,3.161112128425807,0.956666648,3,12183,1
2.5255246708619254,2.9834341359503975,1.7725641437677435,1.5599999430000002,1,5912,1
3.3579757448351746,2.736687425033085,3.161112128425807,1.570000052,1,4012,1
3.3579757448351746,2.736687425033085,2.9351464045717686,1.605000019,2,12396,2
3.3579757448351746,2.736687425033085,2.9351464045717686,0.0,0,3142,2
3.3579757448351746,2.736687425033085,1.996719160104987,0.0,0,1120,1
3.3579757448351746,2.736687425033085,2.6371128608923886,0.0,0,343,1
3.3579757448351746,2.736687425033085,3.8049162123965274,0.0,0,1720,1
3.3579757448351746,2.736687425033085,2.9351464045717686,0.0,0,3423,1
3.3579757448351746,2.736687425033085,2.9351464045717686,0.0,0,3242,1
3.3579757448351746,2.736687425033085,2.9351464045717686,1.379999995,1,15720,1
3.3579757448351746,2.736687425033085,3.161112128425807,0.0,0,1217,1
2.4922068390740257,2.736687425033085,2.6371128608923886,1.419999957,2,2367,1
2.5255246708619254,2.736687425033085,2.9351464045717686,1.320000052,1,6607,2
3.3579757448351746,2.736687425033085,1.7725641437677435,0.0,0,616,1
2.6417524732485362,2.736687425033085,2.9351464045717686,1.519999981,1,5537,1
2.6417524732485362,2.736687425033085,3.8049162123965274,0.0,0,818,1
2.6417524732485362,2.736687425033085,1.9690714336383628,0.980000019,1,1909,1
3.3579757448351746,2.736687425033085,1.9690714336383628,0.0,0,351,1
2.6417524732485362,2.736687425033085,1.5545777366064535,0.0,0,572,1
2.4922068390740257,2.736687425033085,1.4025292293008829,1.409999967,1,1884,1
3.3579757448351746,2.736687425033085,1.7636785786392084,0.0,0,219,1
3.3579757448351746,2.736687425033085,2.319283618959395,0.0,0,540,1
3.3579757448351746,2.736687425033085,2.319283618959395,0.0,0,550,1
3.3579757448351746,2.736687425033085,1.853705786776653,0.0,0,465,1
3.3579757448351746,2.736687425033085,3.9596877313412744,0.0,0,1761,1
3.3579757448351746,2.736687425033085,1.792782152230971,0.0,0,152,1
3.3579757448351746,2.736687425033085,1.792782152230971,0.0,0,152,1
3.3579757448351746,2.736687425033085,1.7725641437677435,0.0,0,429,1
3.3579757448351746,2.736687425033085,3.9596877313412744,0.0,0,1514,2
3.3579757448351746,2.736687425033085,2.862608520088835,1.443333308,3,7780,2
2.5255246708619254,2.736687425033085,2.862608520088835,0.0,0,460,1
2.5255246708619254,2.736687425033085,2.862608520088835,0.0,0,471,1
2.5255246708619254,2.736687425033085,2.862608520088835,1.070000052,1,2633,1
3.3579757448351746,2.736687425033085,3.981240049911794,0.0,0,199,1
2.5255246708619254,2.736687425033085,2.319283618959395,0.0,0,398,1
3.3579757448351746,2.736687425033085,1.7142257217847767,0.0,0,246,2
2.4922068390740257,2.736687425033085,3.161112128425807,1.5,1,2967,1
2.6417524732485362,2.736687425033085,1.4025292293008829,0.0,0,255,1
3.3579757448351746,2.9834341359503975,2.474225721784777,0.0,0,457,1
3.3579757448351746,2.9834341359503975,3.161112128425807,1.230000019,1,5517,1
3.3579757448351746,2.9834341359503975,3.161112128425807,0.0,0,1539,1
3.3579757448351746,2.9834341359503975,2.9351464045717686,0.0,0,3189,1
3.3579757448351746,2.9834341359503975,2.9351464045717686,0.0,0,3348,1
3.3579757448351746,2.9834341359503975,2.9351464045717686,1.164999962,4,20050,4
2.6417524732485362,2.736687425033085,2.9351464045717686,0.0,0,2254,1
2.6417524732485362,2.736687425033085,2.9351464045717686,1.5399999619999998,1,5894,1
2.5255246708619254,2.736687425033085,2.9351464045717686,1.360000015,2,9948,2
2.6417524732485362,2.9834341359503975,1.853705786776653,1.429999987,3,5307,2
2.5255246708619254,2.9834341359503975,1.5545777366064535,1.625,2,4621,1
2.5255246708619254,2.9834341359503975,1.996719160104987,0.0,0,784,1
2.5255246708619254,2.9834341359503975,2.9351464045717686,1.580000043,1,5775,1
2.5255246708619254,2.9834341359503975,2.9351464045717686,1.309999943,2,9297,2
2.5255246708619254,2.9834341359503975,3.8049162123965274,0.0,0,699,1
2.5255246708619254,2.9834341359503975,3.161112128425807,0.0,0,1104,1
3.3579757448351746,2.9834341359503975,1.7725641437677435,1.5399999619999998,1,3717,1
3.3579757448351746,2.9834341359503975,2.862608520088835,1.590000033,1,2879,2
3.3579757448351746,2.9834341359503975,2.862608520088835,1.389999986,1,2749,1
2.6417524732485362,2.9834341359503975,3.161112128425807,1.376666704,9,24028,2
3.3579757448351746,2.9834341359503975,3.9596877313412744,0.0,0,1118,1
3.3579757448351746,2.9834341359503975,1.853705786776653,0.0,0,1083,2
3.3579757448351746,2.9834341359503975,3.981240049911794,0.0,0,843,1
3.3579757448351746,2.9834341359503975,2.994653446097016,0.970000029,1,2983,1
3.3579757448351746,2.9834341359503975,2.994653446097016,0.0,0,696,1
2.6417524732485362,2.9834341359503975,2.9351464045717686,1.5750000480000002,2,7589,1
2.6417524732485362,2.9834341359503975,2.9351464045717686,1.194999981,10,20997,1
2.6417524732485362,2.9834341359503975,2.9351464045717686,1.360000014,1,4617,1
2.6417524732485362,2.9834341359503975,2.6371128608923886,0.0,0,259,1
3.3579757448351746,2.9834341359503975,1.996719160104987,0.0,0,1134,1
2.4922068390740257,2.9834341359503975,3.981240049911794,0.0,0,357,1
2.4922068390740257,2.9834341359503975,3.161112128425807,0.0,0,848,1
2.4922068390740257,2.9834341359503975,3.161112128425807,1.480000019,1,3149,1
2.4922068390740257,2.9834341359503975,1.648293963254593,0.0,0,87,1
2.5255246708619254,2.9834341359503975,3.981240049911794,1.480000019,1,2563,1
2.5255246708619254,2.9834341359503975,3.161112128425807,0.0,0,1107,1
2.6417524732485362,2.9834341359503975,1.7725641437677435,1.453999996,5,10677,1
2.5255246708619254,2.9834341359503975,1.5545777366064535,0.409999996,1,2189,1
2.6417524732485362,2.9834341359503975,3.981240049911794,1.340000034,2,3277,1
2.6417524732485362,2.9834341359503975,1.853705786776653,0.0,0,781,1
2.5255246708619254,2.9834341359503975,2.9351464045717686,0.0,0,2226,1
2.5255246708619254,2.9834341359503975,2.9351464045717686,1.519999981,4,16274,2
2.6417524732485362,2.9834341359503975,2.6371128608923886,1.50999999,1,2077,1
3.3579757448351746,2.9834341359503975,2.6371128608923886,0.0,0,529,0
3.3579757448351746,2.9834341359503975,2.6371128608923886,0.0,0,487,1
3.3579757448351746,2.9834341359503975,2.6371128608923886,1.049999953,2,4626,2
3.3579757448351746,2.9834341359503975,2.862608520088835,1.5599999430000002,1,2764,1
2.6417524732485362,2.9834341359503975,3.161112128425807,1.480000019,2,5447,1
2.4922068390740257,2.9834341359503975,2.9351464045717686,1.546249986,8,28169,1
2.4922068390740257,2.9834341359503975,3.981240049911794,0.0,0,415,1
2.5255246708619254,2.9834341359503975,3.9596877313412744,0.0,0,810,1
3.3579757448351746,2.736687425033085,3.161112128425807,1.801773021,141,1194718,28
3.3579757448351746,2.736687425033085,3.161112128425807,1.826865672,67,637648,13
3.3579757448351746,2.736687425033085,3.161112128425807,0.0,0,24362,1
3.3579757448351746,2.736687425033085,3.161112128425807,1.726600022,50,459690,5
3.3579757448351746,2.736687425033085,3.161112128425807,1.882674408,86,750060,11
3.3579757448351746,2.736687425033085,3.8049162123965274,1.820000052,1,30068,1
3.3579757448351746,2.736687425033085,3.8049162123965274,1.924959338,123,1267550,24
3.3579757448351746,2.736687425033085,3.8049162123965274,1.882205877,340,3052003,60
3.3579757448351746,2.736687425033085,3.8049162123965274,1.590000033,1,29945,2
3.3579757448351746,2.736687425033085,3.8049162123965274,1.7656666719999998,30,357856,7
3.3579757448351746,2.736687425033085,2.9351464045717686,1.7829208,202,2080666,40
3.3579757448351746,2.736687425033085,2.9351464045717686,1.835555567,9,145999,5
3.3579757448351746,2.736687425033085,2.9351464045717686,1.5399999619999998,1,32616,2
3.3579757448351746,2.736687425033085,2.9351464045717686,1.725263128,95,984521,26
3.3579757448351746,2.736687425033085,1.996719160104987,1.710243907,123,880814,6
3.3579757448351746,2.736687425033085,1.996719160104987,1.7865000130000002,20,182452,4
3.3579757448351746,2.736687425033085,1.996719160104987,1.7986666619999998,120,894911,7
3.3579757448351746,2.736687425033085,1.996719160104987,1.900000036,2,31349,1
3.3579757448351746,2.736687425033085,3.0259285771096796,1.76000001,55,410310,3
3.3579757448351746,2.736687425033085,3.0259285771096796,1.7677527869999998,89,572450,7
3.3579757448351746,2.736687425033085,3.0259285771096796,1.771333297,15,98759,1
3.3579757448351746,2.736687425033085,3.0259285771096796,1.723888887,54,345371,7
3.3579757448351746,2.736687425033085,2.6371128608923886,1.715652178,46,323899,5
3.3579757448351746,2.736687425033085,2.6371128608923886,1.778448279,58,399199,3
3.3579757448351746,2.736687425033085,2.6371128608923886,1.660454555,22,171202,3
3.3579757448351746,2.736687425033085,2.6371128608923886,1.923333335,15,128386,2
3.3579757448351746,2.736687425033085,2.6371128608923886,1.695460517,152,1034284,20
3.3579757448351746,2.736687425033085,2.6371128608923886,1.44400003,5,45923,2
3.3579757448351746,2.736687425033085,1.9690714336383628,1.974999994,4,40873,2
3.3579757448351746,2.736687425033085,1.9690714336383628,1.82529413,34,286553,2
3.3579757448351746,2.736687425033085,1.9690714336383628,2.099999905,1,20618,2
3.3579757448351746,2.736687425033085,1.9690714336383628,2.020000066,7,83591,2
3.3579757448351746,2.736687425033085,1.9690714336383628,1.977500022,12,114923,4
3.3579757448351746,2.736687425033085,1.5545777366064535,1.7100000380000002,1,25002,1
3.3579757448351746,2.736687425033085,1.5545777366064535,1.888000011,5,68905,1
3.3579757448351746,2.736687425033085,1.5545777366064535,1.7374999530000002,16,169588,1
3.3579757448351746,2.736687425033085,1.5545777366064535,1.932857159,35,328991,5
3.3579757448351746,2.736687425033085,1.327318460192476,1.49000001,2,23198,1
3.3579757448351746,2.736687425033085,1.327318460192476,1.620000005,2,26890,1
3.3579757448351746,2.736687425033085,1.327318460192476,1.685806455,31,221695,5
3.3579757448351746,2.736687425033085,1.7142257217847767,1.862857171,7,88443,1
3.3579757448351746,2.736687425033085,1.7142257217847767,1.669130424,23,187856,5
3.3579757448351746,2.736687425033085,2.994653446097016,1.734624996,80,570699,9
3.3579757448351746,2.736687425033085,2.994653446097016,1.7957241469999998,145,1063508,23
3.3579757448351746,2.736687425033085,2.994653446097016,1.4249999919999998,6,50523,1
3.3579757448351746,2.736687425033085,1.853705786776653,1.7366666919999998,9,87935,1
3.3579757448351746,2.736687425033085,1.853705786776653,1.824242411,33,278225,3
3.3579757448351746,2.736687425033085,1.853705786776653,1.709500003,20,209461,1
3.3579757448351746,2.736687425033085,1.853705786776653,1.620000005,2,26316,3
3.3579757448351746,2.736687425033085,3.981240049911794,1.713333368,3,41030,2
3.3579757448351746,2.736687425033085,3.981240049911794,1.804666652,120,876671,22
3.3579757448351746,2.736687425033085,3.981240049911794,1.756037744,53,399392,5
3.3579757448351746,2.736687425033085,3.981240049911794,1.868666641,30,283858,1
3.3579757448351746,2.736687425033085,3.981240049911794,1.745161249,31,260699,5
3.3579757448351746,2.736687425033085,2.862608520088835,1.560000014,5,57781,2
3.3579757448351746,2.736687425033085,2.862608520088835,1.74000001,3,38757,1
3.3579757448351746,2.736687425033085,2.862608520088835,1.740533995,206,1392288,31
3.3579757448351746,2.736687425033085,2.862608520088835,1.767232701,159,1109387,13
3.3579757448351746,2.736687425033085,3.9596877313412744,1.771076935,65,581281,10
3.3579757448351746,2.736687425033085,3.9596877313412744,1.7169531409999998,128,1048861,22
3.3579757448351746,2.736687425033085,3.9596877313412744,1.733999995,30,297452,4
3.3579757448351746,2.736687425033085,3.9596877313412744,1.604999997,22,227925,22
3.3579757448351746,2.736687425033085,3.9596877313412744,1.666315816,38,374175,8
3.3579757448351746,2.736687425033085,1.7636785786392084,1.695000012,32,223586,1
3.3579757448351746,2.736687425033085,1.7636785786392084,1.672564102,39,283170,2
3.3579757448351746,2.736687425033085,1.7636785786392084,1.403333346,3,41636,1
3.3579757448351746,2.736687425033085,1.7636785786392084,1.620333326,30,198658,8
3.3579757448351746,2.736687425033085,1.3790631940238238,1.3919999719999998,10,100596,4
3.3579757448351746,2.736687425033085,1.3790631940238238,2.21199994,5,64020,1
3.3579757448351746,2.736687425033085,1.3790631940238238,0.0,0,14289,1
3.3579757448351746,2.736687425033085,2.319283618959395,2.033023274,43,404866,4
3.3579757448351746,2.736687425033085,2.319283618959395,1.659999967,1,22256,1
3.3579757448351746,2.736687425033085,2.319283618959395,1.685000003,4,57690,1
3.3579757448351746,2.736687425033085,1.4025292293008829,1.644000053,5,24952,3
3.3579757448351746,2.736687425033085,1.4025292293008829,1.860000014,3,38900,1
3.3579757448351746,2.736687425033085,1.4025292293008829,1.538333317,6,53520,1
3.3579757448351746,2.736687425033085,1.4025292293008829,1.711499986,20,181683,2
3.3579757448351746,2.736687425033085,1.4025292293008829,1.574999988,2,29185,1
3.3579757448351746,2.736687425033085,1.4025292293008829,1.554615338,13,105047,3
3.3579757448351746,2.736687425033085,2.209694532864243,1.917419349,31,287976,3
3.3579757448351746,2.736687425033085,2.209694532864243,1.754090895,22,212175,2
3.3579757448351746,2.736687425033085,2.209694532864243,0.0,0,11139,1
3.3579757448351746,2.736687425033085,2.209694532864243,1.986363617,11,124005,4
3.3579757448351746,2.736687425033085,2.209694532864243,1.960000038,1,20423,1
3.3579757448351746,2.736687425033085,1.7725641437677435,1.594285718,14,103001,1
3.3579757448351746,2.736687425033085,1.7725641437677435,1.670303017,66,447420,7
3.3579757448351746,2.736687425033085,1.7725641437677435,1.565789499,19,156101,2
3.3579757448351746,2.736687425033085,1.7725641437677435,1.539166679,12,93015,1
3.3579757448351746,2.736687425033085,1.792782152230971,1.575652185,23,145398,1
3.3579757448351746,2.736687425033085,1.792782152230971,1.528799992,50,296413,3
3.3579757448351746,2.736687425033085,1.648293963254593,0.0,0,9370,1
3.3579757448351746,2.736687425033085,1.648293963254593,1.685714313,7,63785,6
3.3579757448351746,2.736687425033085,1.648293963254593,1.915714272,14,118522,2
3.3579757448351746,2.736687425033085,1.648293963254593,1.728157925,38,240123,5
3.3579757448351746,2.736687425033085,2.474225721784777,1.612000013,20,169108,2
3.3579757448351746,2.736687425033085,2.474225721784777,1.729577464,142,1044442,22
3.3579757448351746,2.736687425033085,2.474225721784777,1.603636373,11,93891,5
3.3579757448351746,2.736687425033085,2.474225721784777,1.541999974,25,185823,4
3.3579757448351746,2.736687425033085,1.404636920384952,1.772173892,23,175631,1
3.3579757448351746,2.736687425033085,1.404636920384952,1.592500001,4,37187,1
3.3579757448351746,2.736687425033085,1.404636920384952,0.0,0,10991,1
3.3579757448351746,2.736687425033085,1.404636920384952,1.760000009,51,344618,3
2.5255246708619254,2.736687425033085,3.161112128425807,1.794444456,9,98066,1
2.5255246708619254,2.736687425033085,3.161112128425807,1.891299984,100,770749,13
2.5255246708619254,2.736687425033085,3.161112128425807,1.70599997,5,52553,1
2.5255246708619254,2.736687425033085,3.161112128425807,1.737692341,39,362296,7
2.5255246708619254,2.736687425033085,3.161112128425807,1.937999978,50,427729,4
2.5255246708619254,2.736687425033085,3.8049162123965274,1.768095243,21,180351,1
2.5255246708619254,2.736687425033085,3.8049162123965274,1.833103435,29,187329,2
2.5255246708619254,2.736687425033085,3.8049162123965274,1.634999996,118,782894,5
2.5255246708619254,2.736687425033085,2.9351464045717686,1.844687491,128,1206533,17
2.5255246708619254,2.736687425033085,2.9351464045717686,1.79571431,7,84494,2
2.5255246708619254,2.736687425033085,2.9351464045717686,1.797142914,7,94257,1
2.5255246708619254,2.736687425033085,1.996719160104987,1.753124974,16,131060,2
2.5255246708619254,2.736687425033085,1.996719160104987,1.669600024,50,341603,4
2.5255246708619254,2.736687425033085,1.996719160104987,1.604210521,19,140749,1
2.5255246708619254,2.736687425033085,1.996719160104987,1.561538448,13,102525,2
2.5255246708619254,2.736687425033085,3.0259285771096796,1.934999975,68,447952,8
2.5255246708619254,2.736687425033085,3.0259285771096796,1.625555542,9,76355,2
2.5255246708619254,2.736687425033085,2.6371128608923886,1.696578929,38,256598,6
2.5255246708619254,2.736687425033085,2.6371128608923886,1.435714313,21,127476,3
2.5255246708619254,2.736687425033085,2.6371128608923886,1.682432439,37,237603,5
2.5255246708619254,2.736687425033085,1.9690714336383628,1.858095234,42,271091,3
2.5255246708619254,2.736687425033085,1.9690714336383628,1.7000000480000002,2,21743,1
2.5255246708619254,2.736687425033085,1.5545777366064535,1.48300004,10,88970,2
2.5255246708619254,2.736687425033085,1.5545777366064535,1.725384602,13,108362,1
2.5255246708619254,2.736687425033085,1.5545777366064535,1.6348148269999998,27,188596,3
2.5255246708619254,2.736687425033085,1.5545777366064535,1.619999999,43,275080,4
2.5255246708619254,2.736687425033085,1.327318460192476,1.626999998,10,64647,1
2.5255246708619254,2.736687425033085,1.327318460192476,1.447499976,4,31265,1
2.5255246708619254,2.736687425033085,1.327318460192476,1.75333334,24,140147,2
2.5255246708619254,2.736687425033085,1.327318460192476,1.691749996,40,223120,1
2.5255246708619254,2.736687425033085,1.327318460192476,1.892777827,18,104869,1
2.5255246708619254,2.736687425033085,1.7142257217847767,1.813913029,23,165177,4
2.5255246708619254,2.736687425033085,1.7142257217847767,1.779090892,11,84194,1
2.5255246708619254,2.736687425033085,1.7142257217847767,1.850645161,31,220581,1
2.5255246708619254,2.736687425033085,2.994653446097016,1.736999965,10,75804,2
2.5255246708619254,2.736687425033085,2.994653446097016,1.6998304919999998,59,368986,0
2.5255246708619254,2.736687425033085,2.994653446097016,1.23666664,3,28194,2
2.5255246708619254,2.736687425033085,1.853705786776653,1.6578571290000002,14,99961,1
2.5255246708619254,2.736687425033085,1.853705786776653,0.0,0,7573,1
2.5255246708619254,2.736687425033085,3.981240049911794,1.727087371,103,685781,10
2.5255246708619254,2.736687425033085,3.981240049911794,1.5527907,43,274222,2
2.5255246708619254,2.736687425033085,3.981240049911794,1.307199998,25,110503,4
2.5255246708619254,2.736687425033085,2.862608520088835,1.80506437,233,1447755,11
2.5255246708619254,2.736687425033085,2.862608520088835,1.683653859,52,358987,1
2.5255246708619254,2.736687425033085,2.862608520088835,1.858960006,125,826205,5
2.5255246708619254,2.736687425033085,2.862608520088835,1.7873809669999998,84,550954,3
2.5255246708619254,2.736687425033085,2.862608520088835,1.754181831,55,378350,4
2.5255246708619254,2.736687425033085,3.9596877313412744,1.705535738,56,492784,7
2.5255246708619254,2.736687425033085,3.9596877313412744,1.681627914,43,327158,6
2.5255246708619254,2.736687425033085,3.9596877313412744,0.0,0,9921,1
2.5255246708619254,2.736687425033085,3.9596877313412744,1.841999984,5,59390,5
2.5255246708619254,2.736687425033085,3.9596877313412744,1.7295918630000002,147,1040330,13
2.5255246708619254,2.736687425033085,1.7636785786392084,1.861666718,6,49422,1
2.5255246708619254,2.736687425033085,1.7636785786392084,1.901666681,18,131091,3
2.5255246708619254,2.736687425033085,1.7636785786392084,1.684000007,15,95691,1
2.5255246708619254,2.736687425033085,1.3790631940238238,1.289999962,1,15513,1
2.5255246708619254,2.736687425033085,2.319283618959395,1.809365098,63,382537,4
2.5255246708619254,2.736687425033085,2.319283618959395,1.892187472,64,461356,6
2.5255246708619254,2.736687425033085,2.319283618959395,1.862264154,53,392541,3
2.5255246708619254,2.736687425033085,1.4025292293008829,1.760000014,5,35088,1
2.5255246708619254,2.736687425033085,1.4025292293008829,1.654999991,6,53933,3
2.5255246708619254,2.736687425033085,2.209694532864243,1.617878769,33,228861,4
2.5255246708619254,2.736687425033085,2.209694532864243,1.884999991,2,20959,1
2.5255246708619254,2.736687425033085,1.7725641437677435,1.5950000290000002,2,24992,1
2.5255246708619254,2.736687425033085,1.7725641437677435,1.611999997,15,100351,2
2.5255246708619254,2.736687425033085,1.7725641437677435,1.788372086,43,292448,2
2.5255246708619254,2.736687425033085,1.7725641437677435,2.074285729,7,65060,1
2.5255246708619254,2.736687425033085,1.7725641437677435,1.722380979,21,133316,2
2.5255246708619254,2.736687425033085,1.792782152230971,1.4784615680000002,26,113501,5
2.5255246708619254,2.736687425033085,1.792782152230971,1.510487804,41,192810,4
2.5255246708619254,2.736687425033085,1.648293963254593,1.637441879,43,233404,2
2.5255246708619254,2.736687425033085,1.648293963254593,1.566666663,24,128843,2
2.5255246708619254,2.736687425033085,1.648293963254593,1.715833356,12,63564,2
2.5255246708619254,2.736687425033085,1.648293963254593,1.770000015,14,85970,1
2.5255246708619254,2.736687425033085,2.474225721784777,1.846249961,16,131232,1
2.5255246708619254,2.736687425033085,2.474225721784777,1.720454536,22,152454,1
2.5255246708619254,2.736687425033085,2.474225721784777,1.145000011,2,28989,1
2.5255246708619254,2.736687425033085,1.404636920384952,1.612666687,15,80248,1
2.5255246708619254,2.736687425033085,1.404636920384952,1.703999996,5,38580,1
2.4922068390740257,2.736687425033085,3.161112128425807,1.795164835,91,621591,5
2.4922068390740257,2.736687425033085,3.161112128425807,1.615000001,36,250499,3
2.4922068390740257,2.736687425033085,3.161112128425807,1.628333323,18,131637,2
2.4922068390740257,2.736687425033085,3.161112128425807,1.6860869509999998,69,463813,4
2.4922068390740257,2.736687425033085,3.161112128425807,1.739999975,35,211767,5
2.4922068390740257,2.736687425033085,3.8049162123965274,1.539230805,26,163181,1
2.4922068390740257,2.736687425033085,2.9351464045717686,1.7691836630000002,147,1117385,11
2.4922068390740257,2.736687425033085,2.9351464045717686,1.753512196,205,1663441,17
2.4922068390740257,2.736687425033085,2.9351464045717686,1.957592585,54,455248,5
2.4922068390740257,2.736687425033085,2.9351464045717686,1.776666682,6,75589,1
2.4922068390740257,2.736687425033085,2.9351464045717686,1.747560987,82,594267,3
2.4922068390740257,2.736687425033085,2.9351464045717686,1.857999958,35,315281,1
2.4922068390740257,2.736687425033085,3.0259285771096796,1.655774644,71,363456,7
2.4922068390740257,2.736687425033085,3.0259285771096796,1.770740742,81,438983,3
2.4922068390740257,2.736687425033085,3.0259285771096796,1.931999969,5,42563,1
2.4922068390740257,2.736687425033085,2.6371128608923886,1.663999993,75,399035,7
2.4922068390740257,2.736687425033085,2.6371128608923886,1.670338986,59,304680,3
2.4922068390740257,2.736687425033085,2.6371128608923886,1.772608705,23,140596,1
2.4922068390740257,2.736687425033085,2.6371128608923886,1.685999999,80,439986,4
2.4922068390740257,2.736687425033085,2.6371128608923886,1.759999991,11,75803,2
2.4922068390740257,2.736687425033085,1.9690714336383628,0.0,0,7073,1
2.4922068390740257,2.736687425033085,1.5545777366064535,1.536071441,28,153586,2
2.4922068390740257,2.736687425033085,1.5545777366064535,1.3751612830000002,31,180815,1
